window_end_month,window_start_month,window_size_months,step_months,n_occurrences,n_documents,low_density,centroid_proj_funcional_baseline_penultimate_raw,centroid_proj_social_baseline_penultimate_raw,centroid_proj_afectiva_baseline_penultimate_raw,subspace_proj_funcional_baseline_penultimate_raw,subspace_proj_social_baseline_penultimate_raw,subspace_proj_afectiva_baseline_penultimate_raw,centroid_proj_funcional_baseline_penultimate_corrected,centroid_proj_social_baseline_penultimate_corrected,centroid_proj_afectiva_baseline_penultimate_corrected,subspace_proj_funcional_baseline_penultimate_corrected,subspace_proj_social_baseline_penultimate_corrected,subspace_proj_afectiva_baseline_penultimate_corrected,centroid_proj_funcional_baseline_last4_concat_raw,centroid_proj_social_baseline_last4_concat_raw,centroid_proj_afectiva_baseline_last4_concat_raw,subspace_proj_funcional_baseline_last4_concat_raw,subspace_proj_social_baseline_last4_concat_raw,subspace_proj_afectiva_baseline_last4_concat_raw,centroid_proj_funcional_baseline_last4_concat_corrected,centroid_proj_social_baseline_last4_concat_corrected,centroid_proj_afectiva_baseline_last4_concat_corrected,subspace_proj_funcional_baseline_last4_concat_corrected,subspace_proj_social_baseline_last4_concat_corrected,subspace_proj_afectiva_baseline_last4_concat_corrected,centroid_proj_funcional_dapt_penultimate_raw,centroid_proj_social_dapt_penultimate_raw,centroid_proj_afectiva_dapt_penultimate_raw,subspace_proj_funcional_dapt_penultimate_raw,subspace_proj_social_dapt_penultimate_raw,subspace_proj_afectiva_dapt_penultimate_raw,centroid_proj_funcional_dapt_penultimate_corrected,centroid_proj_social_dapt_penultimate_corrected,centroid_proj_afectiva_dapt_penultimate_corrected,subspace_proj_funcional_dapt_penultimate_corrected,subspace_proj_social_dapt_penultimate_corrected,subspace_proj_afectiva_dapt_penultimate_corrected,centroid_proj_funcional_dapt_last4_concat_raw,centroid_proj_social_dapt_last4_concat_raw,centroid_proj_afectiva_dapt_last4_concat_raw,subspace_proj_funcional_dapt_last4_concat_raw,subspace_proj_social_dapt_last4_concat_raw,subspace_proj_afectiva_dapt_last4_concat_raw,centroid_proj_funcional_dapt_last4_concat_corrected,centroid_proj_social_dapt_last4_concat_corrected,centroid_proj_afectiva_dapt_last4_concat_corrected,subspace_proj_funcional_dapt_last4_concat_corrected,subspace_proj_social_dapt_last4_concat_corrected,subspace_proj_afectiva_dapt_last4_concat_corrected,k_baseline_penultimate,entropy_baseline_penultimate,drift_baseline_penultimate,procrustes_baseline_penultimate,subspace_path_baseline_penultimate,centroid_proj_funcional_baseline_penultimate,subspace_proj_funcional_baseline_penultimate,centroid_proj_social_baseline_penultimate,subspace_proj_social_baseline_penultimate,centroid_proj_afectiva_baseline_penultimate,subspace_proj_afectiva_baseline_penultimate,k_baseline_last4_concat,entropy_baseline_last4_concat,drift_baseline_last4_concat,procrustes_baseline_last4_concat,subspace_path_baseline_last4_concat,centroid_proj_funcional_baseline_last4_concat,subspace_proj_funcional_baseline_last4_concat,centroid_proj_social_baseline_last4_concat,subspace_proj_social_baseline_last4_concat,centroid_proj_afectiva_baseline_last4_concat,subspace_proj_afectiva_baseline_last4_concat,k_dapt_penultimate,entropy_dapt_penultimate,drift_dapt_penultimate,procrustes_dapt_penultimate,subspace_path_dapt_penultimate,centroid_proj_funcional_dapt_penultimate,subspace_proj_funcional_dapt_penultimate,centroid_proj_social_dapt_penultimate,subspace_proj_social_dapt_penultimate,centroid_proj_afectiva_dapt_penultimate,subspace_proj_afectiva_dapt_penultimate,k_dapt_last4_concat,entropy_dapt_last4_concat,drift_dapt_last4_concat,procrustes_dapt_last4_concat,subspace_path_dapt_last4_concat,centroid_proj_funcional_dapt_last4_concat,subspace_proj_funcional_dapt_last4_concat,centroid_proj_social_dapt_last4_concat,subspace_proj_social_dapt_last4_concat,centroid_proj_afectiva_dapt_last4_concat,subspace_proj_afectiva_dapt_last4_concat,delta_entropy_penultimate,delta_drift_penultimate,delta_centroid_proj_funcional_penultimate,delta_subspace_proj_funcional_penultimate,delta_centroid_proj_social_penultimate,delta_subspace_proj_social_penultimate,delta_centroid_proj_afectiva_penultimate,delta_subspace_proj_afectiva_penultimate,delta_entropy_last4_concat,delta_drift_last4_concat,delta_centroid_proj_funcional_last4_concat,delta_subspace_proj_funcional_last4_concat,delta_centroid_proj_social_last4_concat,delta_subspace_proj_social_last4_concat,delta_centroid_proj_afectiva_last4_concat,delta_subspace_proj_afectiva_last4_concat
2021-01-01,2020-11,3,1,1488,386,False,0.5382205348207567,0.5290119164029344,0.5825457923242678,0.7932396849471588,0.7922385251347269,0.8713434284145057,0.2476613377296725,-0.0167150927151225,-0.173304325029872,0.7932396849471588,0.7922385251347264,0.8713434284145053,0.512007486530238,0.5162532499368359,0.569598074297424,0.7653720903589435,0.7664820001104309,0.8498215045519742,0.2458356782199898,0.0370590446510126,-0.174977438989161,0.7653720903589434,0.7664820001104311,0.8498215045519741,0.5563404618362832,0.5399853824868815,0.589606596232899,0.7476833292075209,0.7741546539890936,0.8059245052656977,0.3153254552788418,0.1986612655589473,-0.2663224773478517,0.747683329207521,0.7741546539890928,0.805924505265698,0.5446095770647386,0.5186429067761472,0.5894901119139351,0.7519446631996649,0.743883437599472,0.813120251417553,0.2825320605747474,0.1888998473190211,-0.3160908308551009,0.751944663199665,0.7438834375994721,0.8131202514175532,67,6.277345052766947,2.4592746595456005,3.5902896793856414,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-11_baseline_penultimate_raw.npz,0.5382205348207567,0.7932396849471588,0.5290119164029344,0.7922385251347269,0.5825457923242678,0.8713434284145057,113,6.744615456796982,3.5500316754587478,4.9189163134581655,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-11_baseline_last4_concat_raw.npz,0.512007486530238,0.7653720903589435,0.5162532499368359,0.7664820001104309,0.569598074297424,0.8498215045519742,48,6.174065786000856,2.5710543495740685,2.641644627229264,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-11_dapt_penultimate_raw.npz,0.5563404618362832,0.7476833292075209,0.5399853824868815,0.7741546539890936,0.589606596232899,0.8059245052656977,79,6.557265795456977,2.595162105086044,3.8108566835841113,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-11_dapt_last4_concat_raw.npz,0.5446095770647386,0.7519446631996649,0.5186429067761472,0.743883437599472,0.5894901119139351,0.813120251417553,-0.1032792667660906,0.1117796900284679,0.0181199270155264,-0.0455563557396379,0.0109734660839471,-0.0180838711456333,0.0070608039086311,-0.065418923148808,-0.1873496613400052,-0.9548695703727036,0.0326020905345005,-0.0134274271592785,0.0023896568393113,-0.0225985625109589,0.019892037616511,-0.0367012531344213
2021-02-01,2020-12,3,1,1517,388,False,0.5353544561505184,0.5289410375076009,0.5845576782323142,0.7896404424812243,0.7851178287688441,0.8715284425813448,0.1042779907792562,-0.0712532718792888,-0.1694739411902295,0.7896404424812244,0.7851178287688441,0.8715284425813449,0.507655097282461,0.5163062410571435,0.5724864384216429,0.7677763660395885,0.7679062480774614,0.8528092766671248,0.1003894870006044,0.0013153202322252,-0.1407674359305745,0.7677763660395883,0.767906248077461,0.8528092766671246,0.5530667691147403,0.541317108072089,0.5905560993446423,0.7528133594695331,0.7712563471402645,0.797350403221909,0.1577872824486506,0.1892902489255052,-0.3041395708026507,0.7528133594695332,0.7712563471402647,0.7973504032219089,0.539667378990885,0.5201330802967394,0.591524498919499,0.7543322585543403,0.7477116345346425,0.811653853043087,0.1132172250173219,0.1816987847541099,-0.3291653017877718,0.7543322585543403,0.7477116345346424,0.8116538530430871,66,6.28286120405706,2.991875902747016,3.0762950565059413,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-12_baseline_penultimate_raw.npz,0.5353544561505184,0.7896404424812243,0.5289410375076009,0.7851178287688441,0.5845576782323142,0.8715284425813448,115,6.766933542925214,4.2062035900574894,4.316655867093159,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-12_baseline_last4_concat_raw.npz,0.507655097282461,0.7677763660395885,0.5163062410571435,0.7679062480774614,0.5724864384216429,0.8528092766671248,47,6.182508909864479,1.7918008814061248,2.034467691853933,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-12_dapt_penultimate_raw.npz,0.5530667691147403,0.7528133594695331,0.541317108072089,0.7712563471402645,0.5905560993446423,0.797350403221909,78,6.580997759439876,3.1563774180551043,3.207280837452001,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2020-12_dapt_last4_concat_raw.npz,0.539667378990885,0.7543322585543403,0.5201330802967394,0.7477116345346425,0.591524498919499,0.811653853043087,-0.1003522941925805,-1.2000750213408913,0.0177123129642219,-0.0368270830116912,0.012376070564488,-0.0138614816285795,0.005998421112328,-0.0741780393594357,-0.1859357834853376,-1.0498261720023851,0.0320122817084239,-0.0134441074852482,0.0038268392395959,-0.0201946135428189,0.019038060497856,-0.0411554236240377
2021-03-01,2021-01,3,1,1612,423,False,0.5368255694440888,0.5274505364328439,0.5806205807151067,0.7891054259683248,0.7867889698643138,0.8641371423804445,0.1047002096456355,-0.107417919885998,-0.2456189904876038,0.7891054259683246,0.7867889698643138,0.8641371423804443,0.5089843693854746,0.514153135366407,0.5677248652241776,0.7784393456205274,0.7672619837272134,0.8475026291320163,0.0966293301900177,-0.0551241327931254,-0.2273274087897834,0.7784393456205271,0.7672619837272132,0.8475026291320161,0.5539664492802976,0.539210969690362,0.5896336898584066,0.7453136657943449,0.7731434460598738,0.7985857037637829,0.1096306816496675,0.056939868980678,-0.3191363307140453,0.7453136657943448,0.7731434460598736,0.7985857037637824,0.5411965562469193,0.5174858163309782,0.5895100081244121,0.7526009469229002,0.7645293901741658,0.8119768621780659,0.0989782631151815,0.070329912492865,-0.3330951511142826,0.7526009469229,0.7645293901741654,0.8119768621780655,67,6.28881880256387,3.216499284486312,3.2755072027945604,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2021-01_baseline_penultimate_raw.npz,0.5368255694440888,0.7891054259683248,0.5274505364328439,0.7867889698643138,0.5806205807151067,0.8641371423804445,117,6.804469816453603,4.665586555686778,4.729517279037856,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2021-01_baseline_last4_concat_raw.npz,0.5089843693854746,0.7784393456205274,0.514153135366407,0.7672619837272134,0.5677248652241776,0.8475026291320163,47,6.188409830761128,2.262124276823076,2.1979623221354423,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2021-01_dapt_penultimate_raw.npz,0.5539664492802976,0.7453136657943449,0.539210969690362,0.7731434460598738,0.5896336898584066,0.7985857037637829,79,6.613335196664017,3.1718794066718687,3.2498754718757423,results\phase3\mh_strict_covidOK_2020-03_2021-03_w3_FINAL_CLEANED\artifacts\subspaces\window_2021-01_dapt_last4_concat_raw.npz,0.5411965562469193,0.7526009469229002,0.5174858163309782,0.7645293901741658,0.5895100081244121,0.8119768621780659,-0.1004089718027421,-0.954375007663236,0.0171408798362088,-0.0437917601739799,0.011760433257518,-0.0136455238044399,0.0090131091432998,-0.0655514386166615,-0.1911346197895858,-1.493707149014909,0.0322121868614446,-0.0258383986976271,0.0033326809645711,-0.0027325935530476,0.0217851429002344,-0.0355257669539504
