title,newspaper,url,published_at,plain_text,keyword,relevance_score,source,mh_matches,covid_matches
Síndrome del túnel carpiano : qué es y cómo se aborda la lesión con la que el teletrabajo nos ha castigado este año,elpais.com,https://elpais.com/buenavida/salud/2020-12-31/sindrome-del-tunel-carpiano-que-es-y-como-se-aborda-la-lesion-con-la-que-el-teletrabajo-nos-ha-castigado-este-ano.html,2021-01-01 01:30:00+00:00,"Síndrome del túnel carpiano: qué es y cómo se aborda la lesión con la que el teletrabajo nos ha castigado en 2020

Si tienes estos síntomas, ya puedes buscar ayuda. Y no pienses que solo por cambiar de ratón solucionarás el problema...

Dolor en la muñeca, entumecimiento de la mano, hormigueo en los dedos… Son los primeros síntomas del síndrome del túnel carpiano. Luego vienen más. Entre los más graves figuran un dolor tan intenso que no te deja dormir y la atrofia muscular. Es una sensación difícil de describir aunque quizá, sin llegar a esos extremos, el lector la haya experimentado; el síndrome del túnel carpiano es una dolencia asociada tradicionalmente a profesionales como mecanografistas, cocineros y violinistas, pero no son los únicos que la sufren: afecta hasta al 5% de la población adulta. Y bien podría ser la lesión del año, teniendo en cuenta que, pese a que aún es pronto para extrapolar datos de su incidencia en 2020, son muchos los fisioterapeutas a pie de calle que aseguran haber detectado un aumento de los casos en los últimos nueve meses. Las causas son las mismas que las de muchas patologías musculoesqueléticas no derivadas de la covid que han crecido durante este periodo: poco movimiento durante el confinamiento, teletrabajo y aumento del sedentarismo.

“En casa no siempre tenemos un lugar de trabajo con la ergonomía ideal para trabajar, pero echarle toda la culpa de un síndrome del túnel carpiano al ratón o al teclado es como responsabilizar al árbitro de un descenso a Segunda. Es cierto que muchas veces la mesa de casa, la silla o el propio ratón no son los mejores para trabajar muchas horas con el ordenador, pero no hay que olvidar que con el teletrabajo nos movemos menos: es fácil desayunar ya delante del teclado, y no hay paseos a la fotocopiadora, ni a la máquina del café, ni salidas con los compañeros para comer”, recalca Diego Miñambres, fisioterapeuta y director de formación e innovación de la Clínica de Rehabilitación y Fisioterapia Premium Madrid. Según el profesional, hay estudios que alertan de que personas que antes cumplían con los 10.000 pasos ahora no pasan de los 6.000... Y eso se nota.

“Eso sin olvidar que mucha gente sale menos a la calle por miedo a la covid. Algunos hasta han dejado de ir al gimnasio o de hacer deporte en grupo porque tienen miedo de contagiarse. Todo esto redunda en una menor movilidad. Si hay una mala postura mantenida en el tiempo, ahora daña más porque dura más y se compensa menos con otros movimientos”. En esto, como en tantos otros apartados, el movimiento es salud.

José Casaña Granell, secretario del Consejo General de Colegios de Fisioterapeutas de España y director del Departamento de Fisioterapia de la Universidad de Valencia, explica que el temido síndrome “está provocado por una compresión del nervio mediano, que atraviesa el túnel carpiano”. El túnel carpiano es un conducto por el que pasa dicho nervio a la altura de la muñeca, cuyas paredes limitan, por un lado, con los huesos de la muñeca, y por el otro, con tejido conectivo. “La compresión del nervio puede estar originada por realizar repetidamente movimientos estresantes con la mano o por tenerla frecuentemente en una posición fija y durante un tiempo prolongado”, explica.

Lo paradójico es que puede que la muñeca se queje cuando el origen del problema está bastante lejos de ella (es una circunstancia que, en general, pasa con mayor frecuencia de lo que uno se imagina). “El nervio mediano nace en el cuello, atraviesa el brazo y el antebrazo hasta llegar a la muñeca, donde es el responsable del movimiento de la palma de la mano y los dedos. En todo ese recorrido está rodeado por tabiques musculares y fasciales. Si en algún punto el nervio se ve comprimido, podemos tener problemas en la muñeca aunque esa parte del cuerpo esté completamente sana”, dice Miñambres. Y enumera algunos malos hábitos que acaba pagando la frontera entre la mano y el antebrazo. “Tirarse muchas horas con los hombros echados hacia delante, el cuello torcido o en una postura incorrecta del brazo delante del ordenador pueden generar un síndrome del túnel carpiano. De hecho, muchas veces se opta por operar la muñeca y, después de la cirugía, un 50% de las dolencias de carpo siguen teniendo el mismo problema. Y todo porque no se aborda el origen. Puede que disminuya el dolor durante un tiempo, pero volverá”.

“Lo correcto es una terapia biopsicosocial y contextual”, prosigue el fisioterapeuta… En cristiano: se trata de analizar los hábitos de vida del paciente, saber a qué se dedica (hay profesiones que obligan a adoptar posturas más comprometidas), si hace actividad física habitualmente o no… “Tenemos que abrir el foco y trazar un plan de reeducación postural o de hábitos a largo plazo”, añade Miñambres. Ese es el nudo gordiano del túnel: el paciente tiene que poner de su parte. “Estamos viendo ahora casos que, si bien no son más graves en cuanto a sintomatología, tienen un pronóstico menos alentador porque la cura va más allá de la camilla. Claramente, esto conlleva, además del tratamiento de fisioterapia, cambiar de hábitos o, al menos, recuperar los que existían antes de la pandemia”. Si ya has vuelto a la oficina, pero tu puesto está cerca de una ventana abierta, ten precaución: “Parece ser que en entornos laborales fríos aumenta la prevalencia de este síndrome”.

Si hasta hace poco la cirugía parecía un final irremediable, hay estudios, como uno llevado a cabo por rehabilitadores y neurólogos españoles, que apuntan a que con un buen abordaje de fisioterapia se puede regatear al bisturí. Según Casaña Granell, “desde la fisioterapia, la sintomatología puede ser tratada y aliviada, abordando la causa y algunas enfermedades asociadas mediante electroterapia, terapia manual y el ejercicio terapéutico. Una vez disminuya el dolor, por un lado fortaleceremos la musculatura del brazo y, por otro, mediante estiramientos, la relajaremos. Se suele recomendar el uso de férulas, incluso durante la noche, para mantener una posición neutra y así reducir la presión del nervio. De esta forma se reduce el dolor y evitamos que interfiera en el descanso”.

Desde la traumatología, el primer abordaje también busca tratamientos conservadores, como las férulas o la inyección de corticoides para bajar la inflamación. “En casos más avanzados, la solución siempre es quirúrgica, liberando el nervio atrapado en el túnel del carpo. Prácticamente todos los pacientes experimentan una mejoría muy satisfactoria con el tratamiento quirúrgico. Tras la cirugía el dolor desaparece en días, y el resto de los síntomas mejoran en plazo breve, dependiendo de la gravedad de la lesión. Son poco probables las recidivas (término médico para denominar las recaídas)”, según el especialista Santiago Amillo, del departamento de cirugía ortopédica y traumatología de la Clínica Universidad de Navarra. Entre el 98% y el 99% de los operados ven cómo se alivia el dolor, el hormigueo o el adormecimiento tras pasar por quirófano. Para casos crónicos, Amillo coincide con los fisioterapeutas: hay que derivar a la rehabilitación ocupacional.

En caso de la fisioterapia, eso sí, el remedio no es instantáneo. Lo normal es que hasta pasadas tres o cuatro semanas de iniciar el tratamiento no se note mucha mejoría (a razón de una o dos sesiones por semana, según la gravedad). “Lo importante, como en todo lo que respecta a la salud, es individualizar el tratamiento y no buscar atajos porque nos lo ha recomendado algún ‘cuñado’. Por ejemplo, es habitual toparse con alguien que te recomienda hacer estiramientos para aliviar el dolor. Aquí siempre digo lo mismo: todo lo que sea recetar estiramientos o ejercicios a un paciente con dolor es peligroso. Y si está sano, lo mismo ni le hace falta. Muchas veces basta con moverte unos minutos cada hora. Lo malo es mantener mucho tiempo la misma posición estática”, advierte Miñambres.

FlechaTu suscripción se está usando en otro dispositivo y solo puedes acceder a EL PAÍS desde un dispositivo a la vez.

Si quieres compartir tu cuenta, cambia tu suscripción a la modalidad Premium, así podrás añadir otro usuario. Cada uno accederá con su propia cuenta de email, lo que os permitirá personalizar vuestra experiencia en EL PAÍS.

En el caso de no saber quién está usando tu cuenta, te recomendamos cambiar tu contraseña aquí.

Si decides continuar compartiendo tu cuenta, este mensaje se mostrará en tu dispositivo y en el de la otra persona que está usando tu cuenta de forma indefinida, afectando a tu experiencia de lectura. Puedes consultar aquí los términos y condiciones de la suscripción digital.","covid, coronavirus, pandemia",30.0,GDELT,terapia,covid;pandemia;confinamiento
La vacuna contra la prisa se llama paciencia,lavanguardia.com,https://www.lavanguardia.com/magazine/buena-vida/20210101/6152429/vacuna-prisa.html,2021-01-01 09:15:00+00:00,"En el pasado inmediato teníamos prisa para que el ordenador se encendiera más rápido, cambiábamos de cola en el supermercado ante una fila más corta, tocábamos la bocina para ganar tres segundos si el coche de delante retrasaba su salida en el semáforo o sentíamos necesidad de hacer algo más mientras la comida se calentaba en el microondas durante 30 segundos. Con la pandemia de coronavirus, nada de ello ha cambiado, pero la prisa ha alcanzado un estatus mayúsculo: “Ahora queremos que pasen meses enteros a la mayor velocidad posible para poder llevar la vida de antes”, indica la psicóloga clínica Mertxe Pasamontes.

Hablamos, pues, de la prisa para recibir la vacuna, de la urgencia para que los negocios mejoren y, en definitiva, del deseo de recuperar la normalidad lo antes que se pueda. Tal vez por este motivo, consejos del tipo “vive el aquí y ahora”, indica Pasamontes, ya no funcionan, “ya que el momento presente no nos gusta”, por lo que la tendencia es “proyectarse hacia el futuro”, dice. Sin embargo, hay un “pero”: arrancar mentalmente las páginas del almanaque no da derecho a la devolución del tiempo perdido, “lo que es un problema cuando la vida es muy corta”, reflexiona esta experta. “La covid-19 también es tiempo de nuestra vida”, recuerda.

“El otro día, caminando con mi hijo pequeño de la mano, me dijo: 'Mamá, ¿podemos ir más despacio?'. Sin darme cuenta, llevaba un rato caminando tan rápido que mi hijo iba casi corriendo para seguir a mi lado”, interviene desde Madrid la psicóloga Miriam Magallón. “Aquella noche escuché en la radio una biografía del Dr. Gregorio Marañón, quien ya en 1956 decía: 'La mayor causa de enfermedad de nuestra era es la prisa'"", recuerda.

El presente no nos gusta, pero esta etapa de covid-19 es también tiempo de nuestra vida

Los cardiólogos Meyer Friedman y Ray Rosenman acuñaron el término hurry sickness o enfermedad de la prisa tras notar que muchos de sus pacientes iban con la lengua fuera todo el tiempo, incluso aunque no hubiera nada que justificara ese sentimiento de urgencia. Desde aquel descubrimiento se conoce cómo impacta el estrés en el organismo, una situación que ahora puede volverse crónica debido a los muchos meses que dura ya la pandemia.

“En mi consulta hay pacientes que dicen: ´Me gustaría cerrar los ojos y estar ya en enero de 2021´. Tengo la sensación -indica Magallón- de que hay personas a las que, más que querer ir deprisa, les gustaría saltarse un año entero. Pero si nos ha traído esto la vida, debe ser para que le saquemos partido”, y no para hibernar como los osos.

La palabra paciencia deriva del latín patiens, esto es, el que padece. En el caso del coronavirus, implica el sufrimiento de tener que aguardar meses, incluso años, para que las aguas vuelvan a su cauce. Ya lo dice el refranero: el que espera desespera. Pero… ¿cómo ser más paciente? Pasamontes da una pista: aceptando la situación. Es decir, sabiendo que el día tiene 24 horas y el año 52 semanas y que de nada sirve intentar ir más deprisa que las manecillas del reloj.

“Aceptar no es conformarse”, matiza Pasamontes. “Se trata de asumir lo que está pasando y el tiempo que pueda durar, porque ya está pasando y porque no se puede hacer nada. Intentar actuar sobre algo que no se puede cambiar es malgastar energía para nada. Durante los próximos meses tendremos que aceptar aquellas situaciones que están fuera de nuestro alcance y depositar nuestra energía en las que sí”, argumenta esta psicóloga.

Este tiempo de pandemia nos da una oportunidad de oro para mirar hacia nosotros mismos

Ante la perspectiva de que la covid-19 tarde todavía un tiempo en remitir, una posibilidad es terminar de completar algo así como un “año sabático existencial” que no sirva tan solo para poner orden en los armarios y aprender alguna receta nueva, sino también para acometer proyectos personales de mayor enjundia que en el pasado quedaron aplazados por falta de tiempo.

Es decir, no solamente mejorar el expediente académico y laboral con nuevas habilidades y destrezas, sino también elevarse de las rutinas diarias y tener una mejor visión panorámica. “Este tiempo de pandemia -opina Magallón- nos da una oportunidad de oro para mirar hacia nosotros mismos e indagar si estamos realmente en el sitio en el que queríamos estar y como queríamos estar”.

Ante la perspectiva de que la covid-19 tarde todavía un tiempo en remitir, una posibilidad es terminar de completar algo así como un “año sabático existencial” que no sirva tan solo para poner orden en los armarios y aprender alguna receta nueva, sino también para acometer proyectos personales de mayor enjundia que en el pasado quedaron aplazados por falta de tiempo.

Es decir, no solamente mejorar el expediente académico y laboral con nuevas habilidades y destrezas, sino también elevarse de las rutinas diarias y tener una mejor visión panorámica. “Este tiempo de pandemia”, opina la psicóloga Miriam Magallón, “nos da una oportunidad de oro para mirar hacia nosotros mismos e indagar si estamos realmente en el sitio en el que queríamos estar y con queríamos estar”.

Visto así, se trataría de dedicar el tiempo que pueda durar la covid-19 a descubrir lo que los japoneses llaman el “ikigai” (un término que podría traducirse por aquello por lo que vale la pena vivir) “y rectificar en caso de no ir en la dirección correcta”, señala la psicóloga clínica Mertxe Pasamontes.

En la práctica, el ikigai puede ser cualquier cosa: ver crecer a los hijos; ayudar a otras personas; convertir una afición de la niñez en una forma de ganarse la vida… La cuestión es disponer de una especie de brújula existencial que guíe hasta lo más profundo y permita localizar en el interior de cada persona esa llama interior que nos mantiene firmes, incluso en situaciones tan adversas como la actual pandemia.

Pero si antes del año 2020 la mayoría de cosas ya nos parecían lentas (el ascensor, la puerta del garaje, hacer cola en la cafetería, descargar el correo electrónico…), en el año 2021 la complicada salida de la pandemia es muy posible que haga la espera insufrible.

Desde un punto de vista evolutivo, la impaciencia es el componente de “lucha” que nos lleva a intentar pelear o escapar de una situación no deseada, sostiene Mary Jane Ryan en Power of Patience (Mango Media). La amígdala es la culpable. Aunque el sistema límbico es el responsable de detectar posibles amenazas no es lo mismo ser atacado por un depredador en un momento dado, como les ocurría a nuestros antepasados, que pasarse meses y meses en permanente tensión.

La impaciencia surge del componente evolutivo que ayuda al ser humano a afrontar peligros o huir, pero no se puede mantener durante meses

Sin embargo, es un error común pensar que con fuerza de voluntad alguien se convierte en más paciente. Pero así como los corredores de maratón no completan 42,195 kilómetros en su primer día, las personas que aspiran a ser menos impacientes no deberían esperar resultados inmediatos. “Al final, es como cualquier otra habilidad”, destaca Pasamontes. De practicarse a diario, viene a ser como ejercitar un músculo.

Falta por detallar la caja de herramientas que, según los psicólogos, necesitaremos este año 2021. La lista de Pasamontes incluye las siguientes: confianza, sentido del humor (“pese a ser una situación trágica, habrá que buscar cosas de las que reírse para no añadir gravedad a una situación ya de por sí muy grave”, reflexiona), resiliencia, agilidad, agradecimiento (“por poder seguir disfrutando a diario de las cosas que nos gustan”, razona) y paciencia, mucha paciencia.

A las anteriores herramientas, Magallón suma también el optimismo y la flexibilidad. “En mi consulta hay muchas personas que se quejan de lo mal que está todo, pero que en cambio no reparan en la ventaja de poder pasar más tiempo con la familia o con uno mismo. Hay que prestar más atención a las cosas que se pueden seguir haciendo y no tanto a las que no”, dice.

“Ser flexible mentalmente -concluye Magallón- será fundamental para sobrellevar este año. No podemos pretender que nuestra vida vuelva a ser exactamente igual que antes, así que nos tendremos que ir adaptando a los cambios que haya y vacunarnos contra la prisa”.","covid, coronavirus, pandemia",30.0,GDELT,estres;estrés,covid;covid-19;coronavirus;pandemia
Las series americanas que quieren arrasar este 2021,lavanguardia.com,https://www.lavanguardia.com/series/20210101/6159991/series-mas-esperadas-2021-el-senor-de-los-anillos.html,2021-01-01 09:15:00+00:00,"El 2020 pudo ser una temporada nefasta para el ser humano. Hollywood también las pasó canutas con el cierre de los platós y rodajes por culpa de la pandemia de la Covid-19. Pero, cuando tocaba hacer balance de la ficción televisiva, no podíamos quejarnos: el listón estuvo muy alto y permitió que sobreviviéramos al confinamiento y restricciones. Pero ahora toca mirar al futuro. ¿Qué series prometen arrasar estos próximos doce meses?

Quizá se deba mencionar en primer lugar El señor de los anillos de Amazon Prime Video. Si la Covid-19 no lo impide, a finales de 2021 debería desembarcar el proyecto dirigido por el catalán J.A. Bayona y con J.D. Payne y Patrick McKay de guionistas y showrunners. ¿Y será más de lo mismo en la Tierra Media? No es el plan.

La empresa de Jeff Bezos invirtió solamente 250 millones en hacerse con los derechos de la obra de J.R.R. Tolkien y el objetivo es contar la Segunda Edad de la Tierra Media, los hechos previos a las películas. La primera temporada tendrá ocho episodios, hay una segunda en camino y se calcula que cada episodio podría salir por 20 millones de dólares, una salvajada para una serie en su arranque.

Desde el flanco de Disney también se avecina una buena ofensiva. La plataforma de Disney+ entrará en una nueva fase: tras un 2020 con una fuerte sequía de productos atractivos para el público adulto (The Mandalorian era el único reclamo para quienes buscaran series nuevas y ambiciosas), por fin tocará ir más allá y recoger los frutos de entender Marvel como un universo que va más allá de las salas de cine.

Se espera una ofensiva de estrenos con la llegada de las series centradas en superhéroes de Marvel como 'Bruja Escarlata y Visión' este 15 de enero

El 15 de enero, por ejemplo, se estrena Bruja Escarlata y Visión, una miniserie que servirá de precuela para la secuela de Doctor Strange y que cuenta con Elizabeth Olsen y Paul Bettany retomando los personajes de Los Vengadores. Por fin las series de Marvel compartirán universo de ficción con las películas de Iron Man, Capitán América, Thor y los superhéroes que se tercien a diferencia de los tímidos esfuerzos de Luke Cage, Iron Fist, Jessica Jones, Daredevil o Agents of SHIELD.

Otra que tiene fecha de estreno es Halcón y el Soldado de Invierno con los dos mejores amigos del Capitán América, interpretados por Anthony Mackie y Sebastian Stan. En mayo será el turno de Loki, el hermano siempre envidioso de Thor con un Tom Hiddleston que viajará por la historia de la humanidad sin cesar.

Y no cabe descartar que a finales de 2021 se puedan estrenar Mrs Marvel, la primera superheroína musulmana de la editorial, y Ojo de Halcón, donde Jeremy Renner pasará el testigo, el arco y las flechas a Hailee Steinfeld tras haber interpretado al personaje en las películas de Los Vengadores pero sin haber tenido una película en solitario.

Esto no será todo para Disney+: como se informó en el final de temporada de The Mandalorian, en diciembre tocará dejar que Temuera Morrison se luzca en solitario en El libro de Boba Fett, el spin-off sorpresa de la serie del Baby Yoda.

Por esas fechas también está previsto que se estrene la tercera temporada de The Mandalorian y será a partir de 2022 que empezarán a estrenarse otras series ambientadas en el universo de Star Wars como Ahsoka, Andor o la miniserie de Obi Wan Kenobi con Ewan McGregor en la piel del Jedi y Hayden Christensen retomando el papel de Darth Vader.

Si bien es imposible pensar quien puede ser la Gambito de Dama de Netflix, ya que hay fenómenos que no se pueden predecir, sí hay proyectos que llaman la atención. Inventing Anna es uno de ellos, la historia sobre Anna Delvey, una joven rusa sin un duro que se hizo pasar por rica heredera en la alta sociedad de Manhattan.

Detrás está Shonda Rhimes, la creadora de Anatomía de Grey que por fin está haciendo valer su contrato de 150 millones de dólares firmado en 2017 con Netflix. Primero tocó estrenar Los Bridgerton y ahora este particular biopic con una actriz muy conocida por los abonados de la plataforma: Julia Garner, ganadora de un Emmy a la mejor actriz secundaria por su trabajo en Ozark.

Otros proyectos llamativos son el remake de acción real de Cowboy Bebop, que tuvo que parar el rodaje durante meses por la lesión del protagonista John Cho durante la grabación de sus escenas; una serie sobre la amistad femenina, Firefly Lane, con dos pesos pesados de la televisión como Katherine Heigl (Anatomía de Grey) y Sarah Chalke (Scrubs); o The woman in the house con Kristen Bell, una vuelta de tuerca al thriller en clave de comedia.

Después de estrenar 'Los Bridgerton', la creadora de 'Anatomía de Grey' prepara 'Inventing Anna' sobre la historia real de una estafadora de Manhattan

¿Y desde HBO? Habrá que estar atentos al reboot de In treatment (En terapia) con Uzo Aduba como psiquiatra (y con un formato muy práctico de rodar en tiempos de Covid-19) y a Mare of Easttown, una miniserie donde Kate Winslet investigará un caso de asesinato. También está en marcha Escenas de matrimonio con Jessica Chastain y Oscar Isaac en el reparto para reformular la serie de culto de Ingmar Bergman.

Desde HBO Max, la vertiente más comercial de la marca que estos meses nos ha brindado Love Life y The flight attendant, llegará un reboot de Gossip Girl: una nueva hornada de adolescentes de lenguas viperinas y ropa cara que serán protagonistas de una persona misteriosa que cuenta todos los chismorreos del Upper East Side de Nueva York.

Después de Big little lies y The undoing, Nicole Kidman volverá a la televisión con una tercera obra: Nine Perfect Strangers, la adaptación de la novela de Liane Moriarty (Big little lies), que piensa protagonizar con Melissa McCarthy. Humor y toques de thriller en un spa en mitad de ninguna parte. David E. Kelley consta como creador: tercera serie de Kidman y tercera serie con Kelley.

¿Dónde se emitirá? Se desconoce. Como pertenece a Hulu, la plataforma estadounidense propiedad de Disney, caben dos opciones: que Hulu venda los derechos de emisión a alguna plataforma rival de Disney o que la empresa de Mickey Mouse emplee el alto perfil de la propuesta para dar fuerza a Star, el catálogo destinado al público adulto y que piensa incluir dentro de Disney+.

Nicole Kidman adapta otra novela de Liane Moriarty ('Big little lies') con Melissa McCarthy, que también protagoniza y produce la miniserie

Y, mientras está por ver si Showtime habrá tenido tiempo de rodar la continuación de Dexter que tanto sorprendió al público en su anuncio (las últimas temporadas no recibieron las mejores críticas como para tener ansias de una secuela), en Apple TV+ tienen entre manos Foundation, la serie de ciencia ficción que quiere adaptar el universo de Isaac Asimov y con un primer tráiler que pone los pelos de punta.

Estas son las ficciones con denominación de origen hollywoodiense que apuntan maneras pero, como siempre merece la pena recordar, hay tanta producción en la era del Peak TV que es imposible predecir las producciones que serán un fenómeno, las que decepcionarán de buenas a primeras y las que ni éramos conscientes que se estrenarían y cautivan nuestros corazones.

Además, habrá una importante variable a tener en cuenta: 2021 también será el momento de ver nuevos episodios de series adoradas por la crítica que no pudieron emitir nuevos episodios en 2020 por culpa de la pandemia del coronavirus, los parones y los retrasos. La idea es que HBO pueda emitir la tercera temporada de Succession, la ganadora del Emmy a la mejor serie dramática, y que pueda emitir la segunda de Euphoria, que el 24 de enero emitirá la segunda parte de su especial rodado siguiendo los protocolos para combatir el coronavirus.

Estos próximos doce meses también será el momento de ver la tercera temporada de Pose, la cuarta de El cuento de la criada (que recientemente anunció su renovación por una quinta etapa) y la cuarta de Stranger things. Cabe recordar que la joya ochentera de Netflix ya había iniciado la campaña promocional de los nuevos episodios (dejando claro que David Harbour volvería como Jim Hopper) cuando la pandemia interrumpió el rodaje.","covid, coronavirus, pandemia",60.0,GDELT,terapia;psiquiatra,covid;covid-19;pandemia;confinamiento
"Illa , doble protagonista del fin de año",lavanguardia.com,https://www.lavanguardia.com/participacion/cartas/20210101/6160088/illa-doble-protagonista-ano.html,2021-01-01 05:45:00+00:00,"Empezamos el repaso a la última semana de 2020, unos días en que el ministro de Sanidad, Salvador Illa, ha tenido un doble protagonismo: por un lado, ha comenzado la vacunación contra la Covid y, por el otro, se ha anunciado que será el candidato del PSC en las elecciones catalanas del 14-F.

“Barcelona cae del puesto 7 al 25 en las preferencias de los trabajadores internacionales. Sólo faltó la aventura secesionista para acabar de eclipsar su modernidad y cosmopolitismo” (M. Carol).

“Récord histórico, Catalunya supera los 7,7 millones de habitantes con la llegada de más de 200.000 inmigrantes (¡48.000 en el Barcelonès!)” (Idescat)

“El Brexit da la razón a los vetos De Gaulle” (E. Val). Quizás de aquellos vetos viene este divorcio.

“El Pontífice llama a vivir la Navidad lejos del consumismo que la ha secuestrado” (A. Boj) ¿Sin él aún existiría?

“La (frustrada) visita del Rey a SEAT estaba cargada de significado (…) Desoyó los cantos “patrióticos” de trasladar la sede social” (E. Juliana). Otros, con otro criterio, trasladaron todo el grupo empresarial.

“Distinguir las instituciones de las personas es el último mantra con el que se trata de salvaguardar a la Corona” (M. Alcázar).

“La monarquía goza de razonable buena salud” (F. Ónega). ¿Lo comprobamos como Dios manda y orillamos las dudas?

Araceli, una mujer de 96 años, recibe la primera vacuna contra el coronavirus en España

Illa aboga por un “gobierno progresista” con los Comunes y sin ERC en Catalunya. ¡Más difícil todavía! Por alcanzar el “gobierno”.

“Hay que romper candados, construir puentes y soldar fracturas. (…) Empecinarse en el error no es un signo de humanidad, sino de estupidez. La Constitución no es un bufet libre para servirse solo lo que complace (…) Si una comunidad autónoma deja de ingresar al bonificar impuestos y pide más detrae recursos a todos” (J. L. Ábalos)

“Nada salió como esperaba” (Artur Mas) ¿Al Estado le ha salido lo que esperaba? La gran lección de la historia es que siempre sigue su camino sin reparar en nada.

“La deficiente gestión de la movilidad es la 2ª preocupación de los barceloneses” (Editorial). Pues si hoy ésta es tan preocupante, “tan mal no estamos” (J. Carlin).

“En junio de 2022, elecciones en la Pimec de J. González. Campo abonado para las aspiraciones de la ANC, como antes la Cambra” (M. Pérez).

“Una concatenación de iniciativas sirven de contrapunto de la gran depresión barcelonesa” (M. Molina) ¿Debida al procés o a la pandemia? ¿Ésta no ha afectado a todo el planeta?

“Los pactos poselectorales serán el arma de doble filo del independentismo. El PSC aspira a vertebrar un Govern alternativo” (I. G. Pagan). Pero como debe ser “progresista”, no quiere a ERC. Y ésta ha reiterado que no hará un tripartito. El uno por el otro…

“La política es razón o mediación. (…) ¿La mayoría de catalanes el 14-F pincharán la burbuja de su narcisismo paliativo?” (F-M. Álvaro)

“En Catalunya hace 2 años que tenemos un gobierno dividido e inoperante, atrapado entre los escombros de un proyecto inviable” (C. Casajuana)

¿No será que es la “España constitucional” la que resulta inviable al no saber canalizar la protesta catalana?

“Madrid debería laurear a la CUP del simulacro de empate a 15-15 para echar a Mas” (J. Luna). Pero propició la llegada del “liante” Puigdemont”. ¿Esto merece premio?

“China sale aparentemente reforzada por la pandemia y la crisis” (Editorial).

“La bloguera china que informó desde Wuhan de la primera oleada de la pandemia ha sido condenada a 4 años de cárcel” (I. Arana) ¿A quién puede atraer este modelo despótico?

“El Gobierno central quiere rentabilizar que Catalunya haya superado el nivel de inversiones previsto en el Estatuto (F. Ónega).

“La superioridad actual se ve al compararla con los años de autonomía republicana o de la Mancomunidad” (M. Batet).

“Los ciudadanos deberían vacunarse también del contagio de considerar importante lo que no es” (F. Riera)

“El robot Conga es tan eficiente, riguroso y amable que no se descarta presentarse en alguna de las listas del 14/2. Se cree que no lo haría peor que algunos candidatos” (F-M. Álvaro)

“En un mundo asolado por el populismo hay que apostar por la gestión cuantificable de los problemas reales y no por la emoción o la mitología” (M. Molina)

¿Los malos presagios lanzados sobre el futuro de Barcelona y Catalunya tendrían esta consideración?

“El independentismo seguirá ganando, pero una vez más sin músculo para convertir deseos en realidad” (A. Puigverd)

“Cito con honores el català resignat, porque algunos nos hemos indignado ante la falta de gestión y exceso de gesticulación” (L. Amiguet).

El PSC fulmina a Iceta y pone a Illa como cabeza de lista y Lorena Roldán (Arrimadas 2) se pasa al PP.

“La Ley 9/2011, de derechos y deberes de los miembros de las FF.AA., dispone que los militares en activo están sujetos a la neutralidad política” (A. Vilanova Casals).

La Constitución encarga al Ejército la salvaguarda de la indisoluble unidad de la Nación española.

“Lo cierto es que el 31/12 es un día funesto: se consuma el naufragio de cierta idea de Europa” (M. Molina)

“Miedo catalán a la decadencia: cuya última nota es la convicción de que el catalán está a punto de morir” (E. Juliana)

Ningún organismo internacional competente (UNESCO, Ethnologue, Endafered Languages Project) confirma para nada dicho catastrofismo.

“Apuesta contra la resignación: en noviembre Sánchez e Iceta habían acordado que el cambio era lo mejor (…) Ni quiero ni puedo (Illa) (…) Sustituir al ministro de Sanidad en plena pandemia no parecía lo más sensato (…) Los carteles con la imagen de Iceta ya estaban hechos” (L. García)","covid, coronavirus, pandemia",60.0,GDELT,depresion;depresión,covid;coronavirus;pandemia
